운행일자,정산사업자,정류장아이디,교통수단구분,정류장명,시도코드(법정동),시도명(법정동),시군구코드(법정동),시군구명(법정동),읍면동코드(법정동),읍면동명(법정동),모바일아이디
2025-06-13,마이비,3100001,버스,동울산우체국,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100002,버스,청량초등학교,31,울산광역시,31710,울주군,3171026221,청량읍,정보없음
2025-06-13,마이비,3100003,버스,청량초등학교,31,울산광역시,31710,울주군,3171026221,청량읍,정보없음
2025-06-13,마이비,3100004,버스,화봉쌍용예가,31,울산광역시,31200,북구,3120012500,화봉동,정보없음
2025-06-13,마이비,3100005,버스,화봉휴먼시아2단지,31,울산광역시,31200,북구,3120012500,화봉동,정보없음
2025-06-13,마이비,3100008,버스,진장중학교,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100009,버스,진장중학교,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100010,버스,성골마을,31,울산광역시,31200,북구,3120011900,어물동,정보없음
2025-06-13,마이비,3100011,버스,성골마을,31,울산광역시,31200,북구,3120011900,어물동,정보없음
2025-06-13,마이비,3100014,버스,한성미트뱅크,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100015,버스,한성미트뱅크,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100016,버스,농수산물종합유통센터후문,31,울산광역시,31200,북구,3120012500,화봉동,정보없음
2025-06-13,마이비,3100017,버스,농수산물종합유통센터후문,31,울산광역시,31200,북구,3120012200,연암동,정보없음
2025-06-13,마이비,3100018,버스,농수산물종합유통센터정문,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100019,버스,농수산물종합유통센터정문,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100021,버스,이마트,31,울산광역시,31140,남구,3114010600,삼산동,정보없음
2025-06-13,마이비,3100023,버스,강변벽산아파트,31,울산광역시,31140,남구,3114010600,삼산동,정보없음
2025-06-13,마이비,3100024,버스,강변벽산아파트,31,울산광역시,31140,남구,3114010600,삼산동,정보없음
2025-06-13,마이비,3100025,버스,진하해수욕장입구,31,울산광역시,31710,울주군,3171031028,서생면,정보없음
2025-06-13,마이비,3100026,버스,진하해수욕장입구,31,울산광역시,31710,울주군,3171031027,서생면,정보없음
2025-06-13,마이비,3100027,버스,차량등록사업소,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100028,버스,온산읍행정복지센터,31,울산광역시,31710,울주군,3171025032,온산읍,정보없음
2025-06-13,마이비,3100029,버스,온산읍행정복지센터,31,울산광역시,31710,울주군,3171025032,온산읍,정보없음
2025-06-13,마이비,3100030,버스,서생포왜성,31,울산광역시,31710,울주군,3171031027,서생면,정보없음
2025-06-13,마이비,3100031,버스,서생포왜성,31,울산광역시,31710,울주군,3171031027,서생면,정보없음
2025-06-13,마이비,3100032,버스,서생면행정복지센터입구,31,울산광역시,31710,울주군,3171031021,서생면,정보없음
2025-06-13,마이비,3100033,버스,서생면행정복지센터입구,31,울산광역시,31710,울주군,3171031021,서생면,정보없음
2025-06-13,마이비,3100034,버스,간절곶,31,울산광역시,31710,울주군,3171031025,서생면,정보없음
2025-06-13,마이비,3100035,버스,간절곶,31,울산광역시,31710,울주군,3171031025,서생면,정보없음
2025-06-13,마이비,3100036,버스,진목회관,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100037,버스,진목회관,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100038,버스,진목,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100039,버스,진목,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100040,버스,입암,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100041,버스,입암,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100042,버스,울산과학기술원정문,31,울산광역시,31710,울주군,3171025921,범서읍,정보없음
2025-06-13,마이비,3100043,버스,울산과학기술원정문,31,울산광역시,31710,울주군,3171025921,범서읍,정보없음
2025-06-13,마이비,3100044,버스,울산과학기술원입구,31,울산광역시,31710,울주군,3171025921,범서읍,정보없음
2025-06-13,마이비,3100045,버스,울산과학기술원입구,31,울산광역시,31710,울주군,3171025921,범서읍,정보없음
2025-06-13,마이비,3100046,버스,울산과학기술원,31,울산광역시,31710,울주군,3171025921,범서읍,정보없음
2025-06-13,마이비,3100047,버스,사연,31,울산광역시,31710,울주군,3171025921,범서읍,정보없음
2025-06-13,마이비,3100048,버스,범서읍행정복지센터,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100049,버스,범서읍행정복지센터,31,울산광역시,31710,울주군,3171025922,범서읍,정보없음
2025-06-13,마이비,3100050,버스,대성농수산,31,울산광역시,31710,울주군,3171031028,서생면,정보없음
2025-06-13,마이비,3100052,버스,울산우편집중국,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100053,버스,울산우편집중국,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100057,버스,현대자동차2공장,31,울산광역시,31200,북구,3120012400,양정동,정보없음
2025-06-13,마이비,3100058,버스,현대자동차2공장,31,울산광역시,31200,북구,3120012400,양정동,정보없음
2025-06-13,마이비,3100059,버스,백천마을_울산상업고등학교,31,울산광역시,31710,울주군,3171025924,범서읍,정보없음
2025-06-13,마이비,3100060,버스,울산상업고등학교,31,울산광역시,31710,울주군,3171025924,범서읍,정보없음
2025-06-13,마이비,3100061,버스,루첸아파트,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100062,버스,루첸아파트,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100064,버스,천상청구제네스아파트,31,울산광역시,31710,울주군,3171025922,범서읍,정보없음
2025-06-13,마이비,3100065,버스,천상청구제네스아파트,31,울산광역시,31710,울주군,3171025922,범서읍,정보없음
2025-06-13,마이비,3100066,버스,달천농공단지입구,31,울산광역시,31200,북구,3120010900,달천동,정보없음
2025-06-13,마이비,3100067,버스,달천농공단지입구,31,울산광역시,31200,북구,3120010900,달천동,정보없음
2025-06-13,마이비,3100070,버스,효문동행정복지센터,31,울산광역시,31200,북구,3120012200,연암동,정보없음
2025-06-13,마이비,3100071,버스,효문동행정복지센터,31,울산광역시,31200,북구,3120012200,연암동,정보없음
2025-06-13,마이비,3100072,버스,동구문화원,31,울산광역시,31170,동구,3117010200,화정동,정보없음
2025-06-13,마이비,3100073,버스,우정동행정복지센터입구,31,울산광역시,31110,중구,3111010800,우정동,정보없음
2025-06-13,마이비,3100074,버스,우정동행정복지센터입구,31,울산광역시,31110,중구,3111010800,우정동,정보없음
2025-06-13,마이비,3100075,버스,약사동행정복지센터앞,31,울산광역시,31110,중구,3111011700,약사동,정보없음
2025-06-13,마이비,3100076,버스,약사동행정복지센터앞,31,울산광역시,31110,중구,3111011700,약사동,정보없음
2025-06-13,마이비,3100077,버스,야음장생포행정복지센터,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100078,버스,야음장생포행정복지센터,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100080,버스,신정5동행정복지센터앞,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100081,버스,신정3동행정복지센터입구,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100082,버스,태광산업정문,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100083,버스,태광산업정문,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100084,버스,병영1동행정복지센터,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100085,버스,방어동행정복지센터,31,울산광역시,31170,동구,3117010100,방어동,정보없음
2025-06-13,마이비,3100086,버스,방어동행정복지센터,31,울산광역시,31170,동구,3117010100,방어동,정보없음
2025-06-13,마이비,3100087,버스,반구1동행정복지센터앞,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100088,버스,반구1동행정복지센터앞,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100089,버스,덕계메가마트,48,경상남도,48330,양산시,4833012000,덕계동,정보없음
2025-06-13,마이비,3100090,버스,덕계메가마트,48,경상남도,48330,양산시,4833012000,덕계동,정보없음
2025-06-13,마이비,3100091,버스,대현동행정복지센터,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100092,버스,대송동행정복지센터,31,울산광역시,31170,동구,3117010200,화정동,정보없음
2025-06-13,마이비,3100093,버스,다운동행정복지센터앞,31,울산광역시,31110,중구,3111011200,다운동,정보없음
2025-06-13,마이비,3100094,버스,다운동행정복지센터앞,31,울산광역시,31110,중구,3111011200,다운동,정보없음
2025-06-13,마이비,3100095,버스,농소2동행정복지센터,31,울산광역시,31200,북구,3120010500,신천동,정보없음
2025-06-13,마이비,3100096,버스,농소2동행정복지센터,31,울산광역시,31200,북구,3120010500,신천동,정보없음
2025-06-13,마이비,3100097,버스,농소1동행정복지센터,31,울산광역시,31200,북구,3120010200,호계동,정보없음
2025-06-13,마이비,3100098,버스,농소1동행정복지센터,31,울산광역시,31200,북구,3120010200,호계동,정보없음
2025-06-13,마이비,3100099,버스,남목3동행정복지센터앞,31,울산광역시,31170,동구,3117010700,동부동,정보없음
2025-06-13,마이비,3100100,버스,남목3동행정복지센터앞,31,울산광역시,31170,동구,3117010700,동부동,정보없음
2025-06-13,마이비,3100101,버스,남목1동행정복지센터,31,울산광역시,31170,동구,3117010800,서부동,정보없음
2025-06-13,마이비,3100102,버스,후성,31,울산광역시,31140,남구,3114011900,매암동,정보없음
2025-06-13,마이비,3100103,버스,(주)후성,31,울산광역시,31140,남구,3114011900,매암동,정보없음
2025-06-13,마이비,3100104,버스,푸르지오2차아파트,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100105,버스,쌍용하나빌리지입구,31,울산광역시,31710,울주군,3171034029,웅촌면,정보없음
2025-06-13,마이비,3100106,버스,보건환경연구원,31,울산광역시,31140,남구,3114010200,옥동,정보없음
2025-06-13,마이비,3100108,버스,장생포고래박물관,31,울산광역시,31140,남구,3114011900,매암동,정보없음
2025-06-13,마이비,3100109,버스,장생포고래박물관,31,울산광역시,31140,남구,3114011900,매암동,정보없음
2025-06-13,마이비,3100110,버스,한국제지,31,울산광역시,31710,울주군,3171025031,온산읍,정보없음
2025-06-13,마이비,3100112,버스,코스모화학,31,울산광역시,31710,울주군,3171025031,온산읍,정보없음
2025-06-13,마이비,3100113,버스,코스모화학,31,울산광역시,31710,울주군,3171025031,온산읍,정보없음
2025-06-13,마이비,3100114,버스,㈜일성,31,울산광역시,31710,울주군,3171025031,온산읍,정보없음
2025-06-13,마이비,3100115,버스,㈜일성,31,울산광역시,31710,울주군,3171025031,온산읍,정보없음
2025-06-13,마이비,3100118,버스,이진마을입구,31,울산광역시,31710,울주군,3171025030,온산읍,정보없음
2025-06-13,마이비,3100119,버스,이진마을입구,31,울산광역시,31710,울주군,3171025028,온산읍,정보없음
2025-06-13,마이비,3100120,버스,이영산업기계입구,31,울산광역시,31710,울주군,3171025027,온산읍,정보없음
2025-06-13,마이비,3100121,버스,이영산업기계입구,31,울산광역시,31710,울주군,3171025027,온산읍,정보없음
2025-06-13,마이비,3100122,버스,S-oil동문입구,31,울산광역시,31710,울주군,3171025027,온산읍,정보없음
2025-06-13,마이비,3100123,버스,S-oil동문입구,31,울산광역시,31710,울주군,3171025027,온산읍,정보없음
2025-06-13,마이비,3100124,버스,세진중공업,31,울산광역시,31710,울주군,3171025028,온산읍,정보없음
2025-06-13,마이비,3100125,버스,세진중공업,31,울산광역시,31710,울주군,3171025031,온산읍,정보없음
2025-06-13,마이비,3100126,버스,포스코플랜텍,31,울산광역시,31710,울주군,3171025026,온산읍,정보없음
2025-06-13,마이비,3100127,버스,포스코플랜텍,31,울산광역시,31710,울주군,3171025026,온산읍,정보없음
2025-06-13,마이비,3100128,버스,KG케미칼,31,울산광역시,31710,울주군,3171025030,온산읍,정보없음
2025-06-13,마이비,3100132,버스,달천아이파크2차,31,울산광역시,31200,북구,3120010900,달천동,정보없음
2025-06-13,마이비,3100133,버스,달천아이파크2차,31,울산광역시,31200,북구,3120010900,달천동,정보없음
2025-06-13,마이비,3100134,버스,달천아이파크1차,31,울산광역시,31200,북구,3120010900,달천동,정보없음
2025-06-13,마이비,3100135,버스,달천아이파크1차,31,울산광역시,31200,북구,3120010900,달천동,정보없음
2025-06-13,마이비,3100138,버스,동울산우체국,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100139,버스,광명교회,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100142,버스,남목고등학교,31,울산광역시,31170,동구,3117010800,서부동,정보없음
2025-06-13,마이비,3100143,버스,남목고등학교,31,울산광역시,31170,동구,3117010800,서부동,정보없음
2025-06-13,마이비,3100144,버스,현대중공업울산대학병원,31,울산광역시,31170,동구,3117010800,서부동,정보없음
2025-06-13,마이비,3100145,버스,현대중공업울산대학병원,31,울산광역시,31170,동구,3117010800,서부동,정보없음
2025-06-13,마이비,3100146,버스,옥현주공2단지,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100148,버스,동울산우체국,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100149,버스,동울산우체국,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100150,버스,현대미포동문,31,울산광역시,31170,동구,3117010100,방어동,정보없음
2025-06-13,마이비,3100151,버스,미포해양개발앞,31,울산광역시,31170,동구,3117010100,방어동,정보없음
2025-06-13,마이비,3100152,버스,우미린2차_푸르지오2차,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100153,버스,우미린2차_푸르지오2차,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100154,버스,우미린1차,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100155,버스,우미린1차,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100156,버스,문수실버복지관,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100157,버스,굿모닝힐,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100158,버스,굿모닝힐,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100159,버스,화진중학교,31,울산광역시,31170,동구,3117010200,화정동,정보없음
2025-06-13,마이비,3100160,버스,화진중학교,31,울산광역시,31170,동구,3117010200,화정동,정보없음
2025-06-13,마이비,3100161,버스,남부초등학교,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100162,버스,남부초등학교,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100163,버스,수암동행정복지센터,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100164,버스,롯데캐슬삼거리,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100165,버스,화암중학교,31,울산광역시,31170,동구,3117010100,방어동,정보없음
2025-06-13,마이비,3100166,버스,화암중학교,31,울산광역시,31170,동구,3117010100,방어동,정보없음
2025-06-13,마이비,3100167,버스,범서파출소,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100168,버스,범서파출소,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100171,버스,중앙전통시장,31,울산광역시,31110,중구,3111010500,옥교동,정보없음
2025-06-13,마이비,3100172,버스,중부경찰서,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100173,버스,주공1단지,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100174,버스,주공1단지,31,울산광역시,31710,울주군,3171025927,범서읍,정보없음
2025-06-13,마이비,3100175,버스,농협웅상지점,48,경상남도,48330,양산시,4833011400,삼호동,정보없음
2025-06-13,마이비,3100176,버스,옥동중학교,31,울산광역시,31140,남구,3114010200,옥동,정보없음
2025-06-13,마이비,3100177,버스,쌍용하나빌리지입구,31,울산광역시,31710,울주군,3171026227,청량읍,정보없음
2025-06-13,마이비,3100179,버스,신선여고,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100180,버스,신선여고,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100181,버스,삼일아파트,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100182,버스,삼일아파트,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100183,버스,산하,31,울산광역시,31200,북구,3120011800,산하동,정보없음
2025-06-13,마이비,3100184,버스,산하,31,울산광역시,31200,북구,3120011800,산하동,정보없음
2025-06-13,마이비,3100185,버스,매곡푸르지오아파트,31,울산광역시,31200,북구,3120010300,매곡동,정보없음
2025-06-13,마이비,3100186,버스,매곡푸르지오아파트,31,울산광역시,31200,북구,3120010300,매곡동,정보없음
2025-06-13,마이비,3100187,버스,동서그린아파트,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100188,버스,남외중학교,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100189,버스,남외중학교,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100190,버스,극동스타클래스,31,울산광역시,31200,북구,3120010500,신천동,정보없음
2025-06-13,마이비,3100191,버스,극동스타클래스,31,울산광역시,31200,북구,3120010500,신천동,정보없음
2025-06-13,마이비,3100192,버스,롯데인벤스,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100193,버스,롯데인벤스,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100194,버스,하나이비인후과병원,31,울산광역시,31140,남구,3114010500,달동,정보없음
2025-06-13,마이비,3100196,버스,은월아파트,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100197,버스,우주가든,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100199,버스,선바위입구,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100201,버스,선바위,31,울산광역시,31710,울주군,3171025923,범서읍,정보없음
2025-06-13,마이비,3100202,버스,광로교,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100203,버스,광로교,31,울산광역시,31140,남구,3114010500,달동,정보없음
2025-06-13,마이비,3100204,버스,말미,31,울산광역시,31110,중구,3111011200,다운동,정보없음
2025-06-13,마이비,3100205,버스,말미,31,울산광역시,31110,중구,3111011200,다운동,정보없음
2025-06-13,마이비,3100206,버스,다운교,31,울산광역시,31110,중구,3111011200,다운동,정보없음
2025-06-13,마이비,3100207,버스,다운교,31,울산광역시,31110,중구,3111011200,다운동,정보없음
2025-06-13,마이비,3100208,버스,내사,31,울산광역시,31710,울주군,3171025925,범서읍,정보없음
2025-06-13,마이비,3100209,버스,내사,31,울산광역시,31710,울주군,3171025925,범서읍,정보없음
2025-06-13,마이비,3100212,버스,백양초등학교,31,울산광역시,31110,중구,3111010900,성안동,정보없음
2025-06-13,마이비,3100213,버스,백양초등학교,31,울산광역시,31110,중구,3111010900,성안동,정보없음
2025-06-13,마이비,3100214,버스,신일중학교,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100215,버스,신일중학교,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100216,버스,양정힐스테이트,31,울산광역시,31200,북구,3120012400,양정동,정보없음
2025-06-13,마이비,3100217,버스,양정힐스테이트,31,울산광역시,31200,북구,3120012400,양정동,정보없음
2025-06-13,마이비,3100218,버스,SK스포츠센터,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100219,버스,SK스포츠센터,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100220,버스,청강빌라,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100221,버스,청강빌라,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100222,버스,야음초등학교,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100223,버스,야음초등학교,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100224,버스,야음시장,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100225,버스,야음시장,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100226,버스,새화마트,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100227,버스,선암초등학교,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100228,버스,선암초등학교,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100229,버스,선암저수지,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100230,버스,선암저수지,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100231,버스,선암수변공원입구,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100232,버스,선암수변공원입구,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100233,버스,선암새마을금고,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100234,버스,선암새마을금고,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100235,버스,새화마트,31,울산광역시,31140,남구,3114010900,선암동,정보없음
2025-06-13,마이비,3100236,버스,쌍용아진그린타운4차,31,울산광역시,31200,북구,3120010800,천곡동,정보없음
2025-06-13,마이비,3100237,버스,동백아파트,31,울산광역시,31710,울주군,3171025032,온산읍,정보없음
2025-06-13,마이비,3100239,버스,홈플러스북구점,31,울산광역시,31200,북구,3120010700,상안동,정보없음
2025-06-13,마이비,3100240,버스,홈플러스북구점,31,울산광역시,31200,북구,3120010700,상안동,정보없음
2025-06-13,마이비,3100241,버스,대복입구울산예고,31,울산광역시,31710,울주군,3171034029,웅촌면,정보없음
2025-06-13,마이비,3100242,버스,대복입구울산예고,31,울산광역시,31710,울주군,3171034029,웅촌면,정보없음
2025-06-13,마이비,3100243,버스,현대백화점,31,울산광역시,31140,남구,3114010500,달동,정보없음
2025-06-13,마이비,3100244,버스,풍진힐그린타운,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100245,버스,축협,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100246,버스,은월아파트,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100247,버스,우주가든,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100248,버스,신한로얄멤버스아파트,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100249,버스,남부신협,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100250,버스,남부교회,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100251,버스,남경노블랜드,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100252,버스,남경노블랜드,31,울산광역시,31140,남구,3114010400,신정동,정보없음
2025-06-13,마이비,3100253,버스,쇠부리체육센터,31,울산광역시,31200,북구,3120010800,천곡동,정보없음
2025-06-13,마이비,3100254,버스,쇠부리체육센터,31,울산광역시,31200,북구,3120010800,천곡동,정보없음
2025-06-13,마이비,3100255,버스,효성아파트,31,울산광역시,31140,남구,3114010200,옥동,정보없음
2025-06-13,마이비,3100257,버스,울산해양경찰서,31,울산광역시,31140,남구,3114010800,야음동,정보없음
2025-06-13,마이비,3100262,버스,영남빌라,31,울산광역시,31140,남구,3114010200,옥동,정보없음
2025-06-13,마이비,3100264,버스,문수실버복지관,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100265,버스,롯데인벤스가,31,울산광역시,31140,남구,3114010200,옥동,정보없음
2025-06-13,마이비,3100267,버스,대복입구,31,울산광역시,31710,울주군,3171034029,웅촌면,정보없음
2025-06-13,마이비,3100268,버스,대복입구,31,울산광역시,31710,울주군,3171034029,웅촌면,정보없음
2025-06-13,마이비,3100269,버스,남운프라자,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100270,버스,남운프라자,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100271,버스,선거관리위원회,31,울산광역시,31110,중구,3111010100,학성동,정보없음
2025-06-13,마이비,3100272,버스,선거관리위원회,31,울산광역시,31110,중구,3111010100,학성동,정보없음
2025-06-13,마이비,3100273,버스,한라그랜드아파트,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100274,버스,한라그랜드아파트,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100275,버스,푸르지오아파트,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100276,버스,푸르지오아파트,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100277,버스,종합운동장서문입구,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100278,버스,종합운동장서문입구,31,울산광역시,31110,중구,3111011500,남외동,정보없음
2025-06-13,마이비,3100279,버스,웅진빌라,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100280,버스,웅진빌라,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100281,버스,용연암,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100282,버스,용연암,31,울산광역시,31110,중구,3111011800,반구동,정보없음
2025-06-13,마이비,3100283,버스,문수경기장,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100284,버스,문수경기장,31,울산광역시,31140,남구,3114010100,무거동,정보없음
2025-06-13,마이비,3100285,버스,롯데백화점후문,31,울산광역시,31140,남구,3114010600,삼산동,정보없음
2025-06-13,마이비,3100286,버스,롯데마트진장점,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100287,버스,롯데마트진장점,31,울산광역시,31200,북구,3120012100,진장동,정보없음
2025-06-13,마이비,3100289,버스,신기회관,31,울산광역시,31200,북구,3120010300,매곡동,정보없음
2025-06-13,마이비,3100290,버스,신기회관,31,울산광역시,31200,북구,3120010300,매곡동,정보없음
2025-06-13,마이비,3100291,버스,대경넥스빌,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100292,버스,대경넥스빌,31,울산광역시,31170,동구,3117010400,전하동,정보없음
2025-06-13,마이비,3100293,버스,정림탑스빌,31,울산광역시,31110,중구,3111010200,학산동,정보없음
2025-06-13,마이비,3100294,버스,정림탑스빌,31,울산광역시,31110,중구,3111010200,학산동,정보없음
2025-06-13,마이비,3100295,버스,울산시립미술관,31,울산광역시,31110,중구,3111010400,북정동,정보없음
2025-06-13,마이비,3100296,버스,울산시립미술관,31,울산광역시,31110,중구,3111010400,북정동,정보없음
2025-06-13,마이비,3100297,버스,양사초등학교,31,울산광역시,31110,중구,3111010700,교동,정보없음
